actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,entropy_mean,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
78,3.8049068,11700,0.9800117,0.0040893555,5.6092515,0.014816105,19,2850,1,0,-4.2163534,-4.212305,5.9654274,0.0
102,6.8679805,15300,0.9808905,0.16082764,3.6380534,-13.631775,26,3900,12,10.63032078742981,-11.56777,-3.520868,10.6016865,91.92091599216104
111,10.209351,16650,0.98573613,0.3277588,2.6224074,-13.331864,46,6900,27,21.123883962631226,-20.205599,-2.525043,10.252955,98.58591817861966
118,21.767511,17700,0.995157,0.39855957,1.9923208,-22.366852,67,10050,41,31.322511434555054,-47.155525,-1.9771669,3.2089908,98.6467106181877
123,32.052937,18450,0.9948213,0.43597412,1.7381063,-25.554451,94,14100,56,41.80253863334656,-71.78461,-1.7154633,3.069943,101.68344790150282
130,39.305073,19500,0.9949944,0.46533203,1.6274408,-25.689743,118,17700,70,51.98427081108093,-88.433586,-1.6071643,3.0902228,101.84984671422067
136,43.92583,20400,0.9948697,0.4800415,1.5578039,-26.62878,144,21600,85,62.64301586151123,-99.00112,-1.5255884,3.5219793,77.50920401285259
142,45.97556,21300,0.9948828,0.4755249,1.5165684,-26.789707,168,25200,99,72.64621710777283,-104.603745,-1.4843698,3.49305,99.43107158758298
148,51.97776,22200,0.9952049,0.49139404,1.4469779,-26.781336,194,29100,113,82.65738201141357,-117.39232,-1.4206226,2.821113,77.95671650416696
154,54.175545,23100,0.994365,0.5126953,1.3977513,-27.164654,215,32250,127,92.71919965744019,-124.80089,-1.3432757,5.2758646,100.7732522148229
160,58.548424,24000,0.99467945,0.524353,1.3870642,-27.68038,240,36000,141,102.73797655105591,-135.86705,-1.3578681,4.526111,77.69533961895527
166,63.38152,24900,0.99556756,0.53881836,1.3090053,-28.949978,264,39600,156,113.56304597854614,-144.56952,-1.2713158,2.3963563,77.12414801858205
173,62.048893,25950,0.9947088,0.5409546,1.3260714,-29.249413,292,43800,171,124.20082187652588,-144.88272,-1.290216,4.7843,97.21149797834758
179,68.62047,26850,0.9952829,0.54711914,1.2615846,-29.702282,317,47550,185,134.33096528053284,-157.9697,-1.2596214,3.552892,75.10806017923944
186,68.85127,27900,0.99541235,0.57092285,1.2084095,-29.883774,341,51150,199,144.52660536766052,-162.28891,-1.1725222,3.156765,64.43223615375956
191,67.307785,28650,0.9951539,0.57958984,1.1779356,-30.02295,363,54450,214,155.05859851837158,-159.78123,-1.1472816,4.399219,100.2567923035064
197,73.796906,29550,0.9957385,0.5772705,1.1504719,-29.848785,387,58050,228,165.36265587806702,-167.01585,-1.1329057,2.4263515,75.73889445977143
203,72.86517,30450,0.9956367,0.5866699,1.1398063,-28.825027,413,61950,243,175.90598702430725,-168.68642,-1.0939736,2.5797372,100.8845231486997
210,77.5508,31500,0.99556565,0.5895386,1.0932637,-29.93061,437,65550,257,186.20211148262024,-178.56912,-1.0452297,3.3503447,77.21059658880088
215,77.801704,32250,0.9959028,0.60284424,1.0960155,-31.058956,461,69150,272,196.72907710075378,-177.92258,-1.0727477,2.1205578,101.42909837134091
223,79.45526,33450,0.9956982,0.60546875,1.0576298,-31.301735,489,73350,286,207.16361021995544,-182.7829,-1.0365618,2.5871253,76.35829726420805
227,83.77257,34050,0.9952917,0.5991821,1.0753123,-31.21086,512,76800,301,217.70259261131287,-189.29828,-1.0509782,4.1878123,77.6517374595557
235,85.80476,35250,0.9957781,0.60583496,1.0500671,-32.90796,539,80850,315,227.950448513031,-194.65251,-1.0076102,2.8624144,75.32235223869206
239,91.2479,35850,0.9951844,0.6130371,1.0293486,-33.041943,565,84750,330,238.55699038505554,-209.94221,-0.9413235,5.4767804,76.30049898596842
247,89.76651,37050,0.9958072,0.6206665,1.0208544,-32.789223,592,88800,344,248.8410201072693,-204.05367,-1.0000032,2.924708,100.89225836883578
254,89.19873,38100,0.99535966,0.6104126,1.1353734,-33.580124,621,93150,359,259.7223937511444,-203.49902,-1.1158026,4.1745987,54.76337776863815
259,93.84607,38850,0.9952061,0.6189575,1.2040308,-34.11236,645,96750,374,270.24922943115234,-213.72588,-1.1710868,4.796223,100.43605941557227
267,91.57755,40050,0.9958103,0.62683105,1.0263126,-33.974533,673,100950,388,280.70979404449463,-210.66345,-1.0012766,2.7261057,62.08183404923845
271,92.743744,40650,0.995888,0.6227417,1.0286186,-34.022118,700,105000,403,291.03520226478577,-213.78958,-1.0004914,2.3681717,101.64960208907024
279,95.88928,41850,0.99573135,0.6365967,1.0016248,-33.483635,726,108900,417,301.6479413509369,-219.03094,-0.96178573,3.618866,79.21981036385245
283,98.175415,42450,0.9954598,0.6444702,1.01972,-34.3024,758,113700,432,312.0318076610565,-222.72127,-0.98300403,4.298105,100.77143634763056
291,98.1541,43650,0.9952948,0.642395,0.97172207,-34.021915,779,116850,446,322.55082511901855,-223.4436,-0.9088423,5.1398826,99.12898988567328
295,97.77394,44250,0.9954922,0.63934326,1.0741546,-34.57728,809,121350,461,333.12957644462585,-222.42288,-1.020288,4.235394,76.23432198612457
303,99.515785,45450,0.9955671,0.6558838,1.0894723,-33.913242,831,124650,475,343.4473948478699,-223.892,-1.0360067,4.116631,103.14970678842155
308,95.852455,46200,0.9961064,0.65649414,0.89924204,-33.857628,859,128850,490,354.13770484924316,-219.26378,-0.87551177,2.4354064,76.26291092083257
315,96.80585,47250,0.99621224,0.6665039,0.931945,-32.85812,881,132150,504,364.294997215271,-221.62439,-0.9212969,2.344553,99.67489482419953
321,96.53763,48150,0.9961345,0.6710205,0.9268879,-33.40104,910,136500,518,374.47136545181274,-225.18857,-0.91842127,2.182353,61.493944196347776
327,98.13742,49050,0.99573255,0.67510986,0.9523866,-33.270214,933,139950,532,384.59842586517334,-231.19554,-0.8992835,4.2246013,101.69226922616495
332,90.922615,49800,0.99616575,0.6906738,0.9237665,-33.493004,961,144150,547,395.55747175216675,-213.54233,-0.91990316,2.6680636,64.25597885864953
339,99.636116,50850,0.996073,0.67071533,0.9133947,-32.50456,989,148350,562,406.0646622180939,-231.11171,-0.8915565,2.6944604,101.82558413005249
346,103.03909,51900,0.9961779,0.6703491,0.95860475,-33.884583,1012,151800,576,416.5856261253357,-238.85907,-0.93929946,2.3324099,76.22711316300168
352,95.62786,52800,0.99600434,0.6703491,0.9371468,-34.139202,1042,156300,591,427.1115641593933,-222.28749,-0.9071066,3.2772593,75.4453911034539
359,93.64309,53850,0.99593925,0.6581421,0.9704335,-33.689117,1064,159600,605,437.42343735694885,-221.33334,-0.94910526,3.2520967,94.53850103718
364,90.34137,54600,0.9960849,0.67755127,0.97385985,-32.893326,1093,163950,620,448.0356693267822,-216.26965,-0.9558772,2.7866976,99.40540754722151
371,96.52846,55650,0.9960253,0.6842041,0.9318205,-33.81301,1115,167250,634,458.38657331466675,-228.39021,-0.9210564,3.0386415,98.40189739548012
376,100.913704,56400,0.995981,0.6798096,0.9354792,-34.208786,1143,171450,649,468.99784874916077,-234.42818,-0.9125788,3.3510249,100.18158536944918
383,95.7946,57450,0.99597955,0.68359375,0.87880707,-34.02661,1169,175350,663,479.37721705436707,-229.6586,-0.85567904,3.7282844,101.0089993001046
388,98.60631,58200,0.9959047,0.6859741,0.90084255,-34.312836,1193,178950,678,490.1373383998871,-231.0154,-0.8860155,3.4900599,76.86571780778377
395,98.82948,59250,0.9956758,0.68707275,0.97896016,-33.921124,1216,182400,692,500.24505853652954,-234.93384,-0.9173513,4.4428487,99.74163343623249
401,100.748024,60150,0.99624753,0.71136475,0.8084873,-33.95642,1243,186450,706,510.4818003177643,-237.50635,-0.778998,2.8629618,100.16622112765401
407,111.22957,61050,0.99613047,0.7043457,0.8107811,-33.539337,1265,189750,720,520.6698832511902,-254.56317,-0.7820926,2.9983401,100.06894898611559
413,106.89295,61950,0.99583817,0.689209,0.91879064,-34.001892,1289,193350,734,530.8813681602478,-249.22192,-0.86412,4.8172226,96.90013096394954
419,106.02458,62850,0.9963558,0.70617676,0.8899694,-33.266026,1313,196950,748,541.0222194194794,-251.16315,-0.8693408,2.7628932,99.84759110447202
425,107.51284,63750,0.9959476,0.6862793,0.93950427,-32.428955,1337,200550,762,551.2475974559784,-249.51779,-0.8807595,3.3691874,99.54825598471521
431,118.44612,64650,0.9962168,0.7102051,0.8558964,-32.80655,1363,204450,776,561.4906005859375,-272.07397,-0.8205998,3.053395,100.06309255508148
437,114.90785,65550,0.99602985,0.69970703,0.84547794,-32.79409,1387,208050,790,571.7029693126678,-265.75778,-0.80426645,3.662885,100.24462432650037
443,122.7418,66450,0.9958749,0.6992798,0.85143185,-32.641056,1411,211650,804,581.933336019516,-282.4121,-0.802245,4.575911,98.1613473096044
449,109.61206,67350,0.99565816,0.7008667,0.95913815,-34.02767,1432,214800,818,592.1567907333374,-259.83948,-0.93945944,5.679653,97.8455876885393
455,114.834175,68250,0.9963987,0.72631836,0.8007014,-32.220978,1459,218850,832,602.4683930873871,-265.2713,-0.7713703,2.8236475,77.0430003309197
460,115.788086,69000,0.996341,0.71899414,0.7964885,-32.31289,1483,222450,846,612.6192898750305,-271.31534,-0.75064564,2.7983308,75.48956446812197
467,120.54127,70050,0.9962225,0.7149048,0.81681734,-32.104744,1506,225900,860,622.810578584671,-282.69012,-0.79451233,3.4205618,98.75543966118556
472,119.1086,70800,0.9964125,0.7279053,0.8005821,-32.30965,1532,229800,874,632.974062204361,-279.64893,-0.7841841,2.766304,76.43387293151814
479,94.891266,71850,0.99606156,0.6915283,0.8905831,-33.236046,1555,233250,888,643.1314001083374,-226.3182,-0.853672,4.3232417,101.58724468885069
486,86.960335,72900,0.99597836,0.6993408,0.9616593,-33.15214,1586,237900,903,654.1258883476257,-212.77798,-0.8767501,3.847624,62.8277644251305
491,94.1192,73650,0.99530053,0.7102051,0.9424934,-31.805815,1609,241350,918,664.7524642944336,-224.53636,-0.8479551,8.836646,101.07175221865363
499,79.1314,74850,0.9959805,0.7207031,0.87537694,-31.507557,1636,245400,932,675.3470182418823,-194.95041,-0.78331745,3.6739368,61.990695234044004
504,90.52433,75600,0.99619055,0.72613525,0.7913177,-31.241457,1661,249150,947,685.9828345775604,-220.33528,-0.7470999,3.2153535,73.36476961066327
511,96.76677,76650,0.9957738,0.72088623,0.8327406,-30.179327,1689,253350,961,696.4012098312378,-229.44618,-0.75212586,7.0449133,62.732943228342755
515,82.53209,77250,0.9960413,0.7327881,0.84145963,-30.454966,1710,256500,975,706.408762216568,-201.70192,-0.8038079,4.7095633,75.61828402408536
523,82.82469,78450,0.9959693,0.73773193,0.87684333,-30.964926,1737,260550,989,716.8024439811707,-201.0165,-0.80291975,5.151517,62.77490055912327
528,91.19512,79200,0.9964721,0.7327881,0.7839651,-31.32331,1763,264450,1003,726.8491907119751,-221.01897,-0.78409326,2.5390816,76.40619958397708
533,91.759155,79950,0.99632215,0.74401855,0.7803292,-31.985626,1786,267900,1017,737.1098177433014,-223.73349,-0.73431,3.541006,75.3483787501849
540,96.24916,81000,0.99613357,0.7116089,0.84825134,-31.236773,1810,271500,1031,747.3597388267517,-231.31026,-0.82368344,3.8411267,97.77576974589307
545,105.07118,81750,0.99644256,0.7398071,0.7289785,-30.458652,1835,275250,1045,757.3809585571289,-252.13779,-0.69662267,2.436582,100.33695006989765
552,101.569496,82800,0.9963422,0.7270508,0.77261794,-30.308792,1863,279450,1059,767.7285170555115,-241.1575,-0.73856664,3.3657348,100.38989666516949
557,103.49068,83550,0.99629974,0.7548218,0.7375236,-30.508163,1888,283200,1073,777.7429735660553,-248.36688,-0.694298,4.4160957,99.58319180587553
564,104.87491,84600,0.99651694,0.7472534,0.7215817,-32.111603,1912,286800,1087,788.1360914707184,-254.83699,-0.6733753,2.5126712,74.98419115202853
569,108.11545,85350,0.99626637,0.73223877,0.7589919,-31.257809,1939,290850,1101,798.155116558075,-260.54346,-0.6955998,3.75242,99.7347776865851
576,111.42494,86400,0.9963875,0.75128174,0.7271918,-30.50082,1962,294300,1115,808.5398888587952,-269.58752,-0.6906849,3.9430957,99.1440009366467
581,115.13887,87150,0.9964633,0.741272,0.73494977,-28.77614,1986,297900,1130,819.3472311496735,-281.39478,-0.7017442,2.9599667,75.17332696330071
588,118.31561,88200,0.996459,0.7435913,0.7663242,-27.959923,2012,301800,1144,829.5297770500183,-281.69696,-0.7338152,3.3037844,100.14013887945899
594,117.122894,89100,0.9966154,0.7449951,0.7235681,-31.152462,2036,305400,1158,839.7948150634766,-280.57452,-0.7000312,2.55894,98.347603331946
600,126.081985,90000,0.99656177,0.75982666,0.6982366,-29.176617,2060,309000,1172,850.0521686077118,-295.3061,-0.66003346,3.0927062,97.87801794752404
606,127.135864,90900,0.9965472,0.7512207,0.7046897,-27.273453,2087,313050,1186,860.2185082435608,-302.6164,-0.68389475,3.376123,97.81724220234635
612,123.96619,91800,0.9965339,0.7626343,0.707448,-26.56667,2111,316650,1200,870.4786660671234,-292.29663,-0.67973405,3.2504666,98.4867029326743
618,133.0293,92700,0.99656653,0.75335693,0.6955552,-28.6065,2134,320100,1214,880.764187335968,-309.8706,-0.6829916,2.770183,97.74063121038914
624,129.09726,93600,0.9964943,0.75738525,0.67443657,-26.646492,2160,324000,1228,891.0450105667114,-305.1278,-0.65845716,3.7979565,97.21181481784608
630,141.51764,94500,0.9965091,0.76275635,0.6908505,-26.262978,2188,328200,1242,901.2406709194183,-332.24628,-0.660395,3.713526,101.24944167403117
636,135.65819,95400,0.9966488,0.7733154,0.6587757,-29.12688,2213,331950,1256,911.6503942012787,-324.5902,-0.64541805,2.9018168,100.32352530068789
642,137.13882,96300,0.9965551,0.76794434,0.7110002,-26.46649,2238,335700,1270,921.8411476612091,-328.69855,-0.6609155,3.5096493,97.22163786681018
648,143.25117,97200,0.9966428,0.78204346,0.6240897,-26.92939,2263,339450,1284,932.098384141922,-339.75385,-0.58756244,3.3662848,100.05872865413066
654,145.08128,98100,0.99649024,0.76904297,0.64983165,-27.179304,2284,342600,1298,942.3205065727234,-341.49527,-0.61019367,3.9079099,99.44797953509394
660,147.89767,99000,0.99607563,0.77471924,0.68556964,-27.281971,2313,346950,1312,952.5311074256897,-347.51077,-0.62277496,7.588202,75.94883354435304
666,153.38675,99900,0.9960809,0.77282715,0.67264783,-26.373362,2337,350550,1326,962.7522552013397,-364.48267,-0.61370933,6.346266,98.2759879843819
672,139.22626,100800,0.99673295,0.78131104,0.63518125,-28.106674,2362,354300,1340,972.9682807922363,-334.26978,-0.596219,2.8032084,98.83052104859912
678,154.09682,101700,0.99675965,0.7838745,0.6053737,-26.918074,2386,357900,1354,983.2315096855164,-368.7286,-0.5637363,2.5280128,97.46998437200439
684,154.25212,102600,0.9966922,0.78234863,0.6318387,-28.527458,2412,361800,1368,993.4836356639862,-364.62646,-0.6137301,2.8457527,75.44481858957622
690,158.93277,103500,0.99663997,0.77368164,0.61042786,-27.724398,2437,365550,1382,1003.7240028381348,-373.315,-0.59754753,3.0564833,98.5965279065881
696,157.70398,104400,0.9967339,0.78948975,0.6337043,-26.590134,2461,369150,1396,1013.9510114192963,-369.87283,-0.61062056,3.0835495,98.09165169054198
702,156.41524,105300,0.99658155,0.79364014,0.58206975,-25.320774,2487,373050,1410,1024.1899483203888,-367.93735,-0.554254,4.2162895,95.03196319874138
708,156.28912,106200,0.99662375,0.77923584,0.64310336,-25.438416,2512,376800,1424,1034.3520395755768,-365.51184,-0.6056663,3.1780133,98.83918183455019
713,159.51352,106950,0.99662185,0.79571533,0.60105854,-26.206863,2537,380550,1438,1044.5984299182892,-373.23904,-0.5691993,4.3898315,74.97964616180894
720,166.49341,108000,0.99662614,0.7797241,0.6534908,-25.622,2564,384600,1452,1054.7849390506744,-384.3704,-0.6126497,2.8950703,96.6947500677206
726,167.81712,108900,0.9967766,0.7914429,0.5980923,-26.336891,2590,388500,1467,1065.6095523834229,-395.2967,-0.56976926,2.5541177,76.32690213419818
732,171.38472,109800,0.99674034,0.8010864,0.5658075,-25.39177,2616,392400,1481,1075.8484501838684,-411.979,-0.5253692,3.7160993,98.90207261636591
738,165.67746,110700,0.99675965,0.7854004,0.607298,-24.452871,2639,395850,1495,1086.054949760437,-384.37866,-0.58824766,2.8748598,75.59043169557863
744,172.00424,111600,0.99668765,0.8009033,0.5893259,-25.541553,2666,399900,1509,1096.2547194957733,-396.5415,-0.5461062,3.874336,101.82627939352328
750,173.52809,112500,0.9964168,0.8006592,0.598889,-24.075947,2692,403800,1523,1106.5138566493988,-403.09744,-0.55025727,5.6479244,74.3483897556798
756,172.34106,113400,0.99668765,0.8050537,0.5646736,-25.418226,2715,407250,1537,1116.8479669094086,-401.42072,-0.52867997,4.201643,100.65294132866082
762,171.40546,114300,0.9967849,0.7999878,0.55969197,-25.553288,2743,411450,1551,1127.142796754837,-405.26978,-0.51314896,3.6068425,73.83074748983861
768,175.73242,115200,0.9966469,0.8031616,0.6071819,-26.68542,2766,414900,1565,1137.422945022583,-413.95602,-0.5836711,3.5535822,99.96832867509184
774,169.8916,116100,0.99676156,0.79919434,0.5825474,-25.27341,2793,418950,1579,1147.6560690402985,-391.79977,-0.54263,3.1163673,74.78200220471906
780,191.76907,117000,0.996629,0.807312,0.56565535,-24.864964,2815,422250,1593,1157.9148914813995,-443.80283,-0.5307382,4.506295,74.88391067786095
786,185.8454,117900,0.99671316,0.8079834,0.55460525,-23.901707,2842,426300,1607,1168.2045874595642,-427.31897,-0.5044861,4.0875063,75.67974666985434
792,188.28261,118800,0.99673486,0.80322266,0.5903482,-26.613384,2866,429900,1621,1178.4599525928497,-429.96802,-0.5454359,3.5939977,94.02997492631673
797,177.67834,119550,0.996871,0.81085205,0.54908365,-24.63861,2890,433500,1635,1188.754320859909,-411.46722,-0.51494557,3.2976995,76.20328828830108
804,178.72415,120600,0.9966769,0.8099365,0.58008015,-26.721344,2915,437250,1649,1198.9736399650574,-411.44336,-0.5563643,4.2532487,95.91420028698998
809,191.48543,121350,0.9968641,0.8131714,0.55925846,-25.363506,2940,441000,1663,1209.4025621414185,-437.32825,-0.52626437,3.451572,75.61332105952833
816,178.08319,122400,0.9965811,0.80096436,0.62927186,-24.581974,2967,445050,1677,1219.676230430603,-412.85724,-0.5810415,4.2679605,75.06416411265967
821,187.37196,123150,0.9968116,0.8088989,0.5376864,-23.832727,2989,448350,1691,1229.9304308891296,-427.1126,-0.49709946,3.349265,74.99345039408267
828,191.07204,124200,0.9968121,0.80688477,0.5544514,-22.666088,3019,452850,1705,1240.1315848827362,-437.5766,-0.52785987,2.8829226,60.616393620312394
834,203.14526,125100,0.9967935,0.8022461,0.5543908,-23.349354,3042,456300,1719,1250.3701815605164,-458.20142,-0.53564006,3.0852349,77.15256571688231
838,194.25941,125700,0.9968569,0.81829834,0.5286752,-20.87829,3066,459900,1733,1260.4784500598907,-436.24286,-0.49005008,3.2609503,74.55144675691274
846,189.00758,126900,0.9967923,0.80810547,0.5337546,-23.958973,3091,463650,1747,1270.9769206047058,-432.39172,-0.48187274,3.593779,75.02025642695308
850,198.02182,127500,0.99666643,0.8111572,0.5694296,-21.235723,3116,467400,1761,1281.0175189971924,-445.18723,-0.5263211,4.9575415,73.61782039953509
857,192.99542,128550,0.99681664,0.805542,0.5371525,-21.256096,3139,470850,1775,1291.2345006465912,-442.63342,-0.4893968,3.1583498,99.50563500415726
862,193.02917,129300,0.9969232,0.82611084,0.5169895,-23.005472,3165,474750,1789,1301.5098230838776,-439.39056,-0.48292893,2.859178,75.38077314058174
870,197.21378,130500,0.9968672,0.8126831,0.5577424,-20.397915,3188,478200,1803,1311.78253698349,-450.21304,-0.53062,3.0460792,99.47138018691035
875,201.53433,131250,0.99684,0.8166504,0.52867806,-20.58458,3214,482100,1817,1322.0309164524078,-454.9103,-0.48725578,3.4249754,97.90768422741928
881,197.16818,132150,0.9968977,0.8130493,0.50356233,-19.391104,3238,485700,1831,1332.2799906730652,-449.07996,-0.47310692,2.8806028,99.26785059869023
887,198.0199,133050,0.996845,0.8145752,0.5303775,-21.004,3266,489900,1845,1342.4959633350372,-454.30054,-0.48546565,3.5330162,100.81802646611888
893,216.00906,133950,0.99695206,0.8321533,0.49223882,-21.08036,3292,493800,1859,1352.7367887496948,-487.42377,-0.4641893,3.8139997,100.0343052968696
899,211.655,134850,0.99691296,0.8190918,0.513746,-21.177988,3317,497550,1873,1363.0696856975555,-477.27322,-0.49145132,2.8663783,100.4251252622998
905,200.89182,135750,0.99685574,0.82250977,0.5265811,-21.6399,3341,501150,1887,1373.3129706382751,-466.98456,-0.49156898,3.6170523,101.14769229841711
911,212.26979,136650,0.9969549,0.82592773,0.5270014,-22.869318,3366,504900,1901,1383.6294283866882,-490.7346,-0.49530715,3.2940922,97.35382571034607
917,195.3895,137550,0.9966376,0.81744385,0.57520866,-22.575558,3393,508950,1915,1393.891541481018,-447.53833,-0.52584034,5.3176937,100.60616427446264
923,209.85983,138450,0.9969723,0.82910156,0.49045074,-21.618778,3416,512400,1929,1404.1819593906403,-475.34796,-0.47601748,2.7666864,95.17000030844622
929,207.38356,139350,0.9969437,0.8286743,0.48494977,-21.434963,3440,516000,1943,1414.39857172966,-474.6283,-0.4532361,3.1433206,100.83025830396909
935,229.95032,140250,0.9970596,0.8234253,0.5052308,-22.25137,3468,520200,1957,1424.644984960556,-515.9455,-0.46841645,2.9562125,74.09858336921837
941,217.15796,141150,0.996928,0.8274536,0.5002564,-20.17992,3490,523500,1971,1434.9236946105957,-487.97272,-0.44140518,3.547108,100.44665767106792
947,232.23595,142050,0.99703217,0.83618164,0.4875128,-21.111118,3518,527700,1985,1445.1906180381775,-512.84143,-0.4622736,3.3212495,74.20091307035109
953,213.03773,142950,0.99690056,0.83221436,0.48703772,-22.197197,3543,531450,1999,1455.428307056427,-491.7942,-0.44258314,4.297841,99.93829364872532
959,211.47058,143850,0.9968817,0.8213501,0.52550167,-22.674833,3568,535200,2013,1465.661991596222,-483.3011,-0.5013423,3.7471201,75.25178433063353
965,219.10007,144750,0.99704194,0.8423462,0.44338498,-21.226416,3590,538500,2027,1475.9405739307404,-496.56976,-0.44061756,3.188425,97.99886607945695
971,212.26834,145650,0.99688816,0.83496094,0.47337928,-22.727798,3617,542550,2041,1486.2553932666779,-479.21658,-0.4397294,4.0915728,73.48470972582929
977,223.32227,146550,0.9971061,0.848938,0.43086067,-20.866253,3641,546150,2055,1496.4694046974182,-505.92908,-0.41308573,3.535386,74.23009062949532
983,218.26732,147450,0.9969101,0.85028076,0.4447544,-19.160622,3668,550200,2069,1506.8793940544128,-495.6347,-0.41360325,4.8211665,75.11753922372192
989,216.17911,148350,0.9970248,0.8496094,0.44481874,-21.813612,3693,553950,2083,1517.1222910881042,-487.69275,-0.4131614,3.4395442,74.619980669195
995,210.31848,149250,0.997031,0.84295654,0.44821078,-19.68272,3718,557700,2097,1527.3858098983765,-488.1825,-0.4043432,3.933222,75.05465656265439
1001,216.48576,150150,0.99697566,0.85388184,0.43399653,-21.05177,3742,561300,2111,1537.6640543937683,-498.35995,-0.39274728,4.4969277,75.43207710365596
1007,213.97473,151050,0.99709773,0.84680176,0.45236075,-22.6888,3766,564900,2125,1547.949399471283,-483.7867,-0.41188323,3.8254952,74.23700878751633
1013,197.58759,151950,0.99714494,0.85632324,0.423728,-21.976086,3792,568800,2139,1558.1618762016296,-448.59714,-0.3835886,3.1021547,99.58079056852601
1019,206.56491,152850,0.9971802,0.8518677,0.42643255,-21.039387,3819,572850,2153,1568.313762664795,-463.62173,-0.40635365,3.290149,62.287557870585225
1025,211.86285,153750,0.99707174,0.8538208,0.40503418,-20.352295,3842,576300,2167,1578.4993271827698,-484.4096,-0.35224378,4.0961113,101.64348221530804
1031,209.57712,154650,0.9970741,0.8511963,0.41680023,-21.108019,3870,580500,2182,1589.330804824829,-473.6064,-0.38965452,3.3539023,76.59758081775094
1037,219.92117,155550,0.9971528,0.8602295,0.43238437,-20.952967,3895,584250,2196,1599.5323641300201,-492.7021,-0.4002271,3.0722723,101.34144763219273
1042,215.76053,156300,0.99707675,0.8701172,0.38293356,-19.538837,3919,587850,2210,1609.7611908912659,-493.168,-0.3376879,4.539027,77.102859552311
1049,209.20264,157350,0.99708915,0.8585205,0.41293296,-19.766888,3944,591600,2224,1620.0034670829773,-478.80307,-0.38122842,3.3334157,100.51296629478536
1055,197.16028,158250,0.99709153,0.85687256,0.40426946,-17.651926,3971,595650,2238,1630.2319767475128,-459.26453,-0.39258713,3.3466496,76.44025021478183
1061,204.74896,159150,0.9971087,0.8657837,0.38707435,-19.196886,3993,598950,2252,1640.4378507137299,-476.60013,-0.34691006,4.240946,100.4641384036321
1068,192.1344,160200,0.99713373,0.86206055,0.39700976,-19.553028,4023,603450,2267,1651.4351143836975,-445.30243,-0.3421832,3.9310217,62.688860511888294
1073,205.31274,160950,0.9972067,0.8614502,0.40387157,-19.218454,4047,607050,2281,1661.454873085022,-474.49536,-0.37031847,2.9420743,101.0238627942957
1079,199.50418,161850,0.9971993,0.8675537,0.38280684,-18.452248,4073,610950,2295,1671.7352194786072,-471.84906,-0.3504647,3.0919375,75.15701541747231
1085,195.86754,162750,0.9972348,0.87286377,0.36205664,-19.991024,4098,614700,2309,1681.9979693889618,-459.3632,-0.33462602,3.4276466,99.42300642275197
1091,203.03244,163650,0.9972706,0.8718262,0.3464248,-19.234947,4124,618600,2323,1692.2847216129303,-477.4547,-0.31625107,2.8221292,100.56515697743464
1097,193.84628,164550,0.9972265,0.87609863,0.35455364,-18.42947,4148,622200,2337,1702.4894773960114,-453.80646,-0.2972468,3.6555834,100.65637587415866
1103,192.87067,165450,0.9971585,0.8699951,0.376904,-21.374107,4174,626100,2351,1712.9424276351929,-452.70685,-0.35320005,4.226261,76.13788440085783
1109,187.85278,166350,0.9973023,0.8800049,0.33855176,-19.481253,4199,629850,2365,1722.973795413971,-437.6037,-0.3122481,2.744804,97.69712577644216
1115,208.76756,167250,0.9973097,0.8852539,0.32875353,-18.203789,4226,633900,2379,1733.4249906539917,-487.9028,-0.29008928,3.394322,74.49515137807539
1121,204.1041,168150,0.9973147,0.88897705,0.3167584,-17.59656,4251,637650,2393,1743.4630289077759,-476.9656,-0.27075893,3.4951036,98.54295945918662
1128,195.93921,169200,0.99733186,0.87646484,0.3273258,-18.439728,4278,641700,2407,1753.8979787826538,-457.04227,-0.29478395,2.4475327,61.913429518656685
1133,203.6731,169950,0.99681926,0.86383057,0.43044508,-19.16146,4302,645300,2421,1763.9361617565155,-479.27777,-0.34012824,9.23465,100.65203555352245
1140,195.54315,171000,0.9972756,0.87316895,0.3607785,-18.372696,4329,649350,2435,1774.3955171108246,-466.25238,-0.3187557,3.1003745,61.52368257239537
1145,188.82635,171750,0.9972987,0.8760376,0.3400237,-20.898441,4353,652950,2449,1784.452669620514,-449.78333,-0.30821335,3.4435072,100.18001508472938
1151,182.55228,172650,0.9956989,0.8115845,1.339173,-17.246473,4383,657450,2463,1794.654981136322,-431.14313,-0.8172654,48.247456,60.95080598156323
1157,103.41157,173550,0.9969382,0.83758545,0.6811676,-11.97979,4403,660450,2477,1805.0668320655823,-238.44499,-0.6267626,14.037462,100.42257054558092
1162,108.360115,174300,0.9953637,0.80981445,1.3458216,-11.619861,4430,664500,2491,1815.3348178863525,-244.31226,-0.71408165,55.159225,73.43963602389482
1169,101.772705,175350,0.99714565,0.85235596,0.45361418,-14.162104,4453,667950,2505,1825.5721213817596,-247.35132,-0.42009294,3.547831,99.02345520389166
1175,115.28137,176250,0.99719024,0.8703003,0.37617284,-14.508701,4475,671250,2519,1835.7456061840057,-279.6706,-0.3576188,3.1153476,73.84236462416615
