actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
205419,2173750,-0.0406906,10,0.0,349647,3938310,0.7331425,0.6924519,32353,48661.22953748703,0.6924519,26.9454814340844,0.0,0.0
205419,2173750,-0.041380703,10,0.0,349658,3938420,0.72104996,0.67966926,32353,48661.22953748703,0.67966926,142.66097515348378,0.0,0.0
205425,2173810,-0.04148829,10,0.0,349665,3938490,0.71983695,0.67834866,32354,48663.69032597542,0.67834866,18.7827560465209,0.0,0.0
205425,2173810,-0.037467897,10,0.0,349671,3938550,0.74706787,0.7096,32354,48663.69032597542,0.7094057,115.3539437243367,0.0,0.0
205431,2173870,-0.021407902,10,0.0,349680,3938640,0.6764673,0.6550594,32355,48666.07257914543,0.6550594,23.37810933072332,0.0,0.0
205431,2173870,-0.0338825,10,0.0,349683,3938670,0.69728553,0.66340303,32355,48666.07257914543,0.66340303,81.1256970327632,0.0,0.0
205431,2173870,-0.041965663,10,0.0,349695,3938790,0.71212274,0.6701571,32356,48668.581654548645,0.6701571,98.79760208227826,0.0,0.0
205438,2173940,-0.03916794,10,0.0,349698,3938820,0.74725,0.7080821,32356,48668.581654548645,0.7080821,19.7500672178768,0.0,0.0
205438,2173940,-0.032044113,10,0.0,349709,3938930,0.74846923,0.7164251,32357,48671.022488594055,0.71390724,89.71523786504332,0.0,0.0
205446,2174020,-0.040162683,10,0.0,349714,3938980,0.7422475,0.70208484,32357,48671.022488594055,0.70208484,35.855708757169126,0.0,0.0
205446,2174020,-0.040568113,10,0.0,349726,3939100,0.735202,0.6946339,32357,48671.022488594055,0.6946339,114.91432735880589,0.0,0.0
205451,2174070,-0.02099818,10,0.0,349730,3939140,0.68425626,0.6632581,32358,48673.44826221466,0.6632581,17.942464219270622,0.0,0.0
205451,2174070,-0.041029274,10,0.0,349741,3939250,0.7274277,0.68639845,32358,48673.44826221466,0.68639845,136.30659937408802,0.0,0.0
205457,2174130,-0.039918542,10,0.0,349747,3939310,0.74654263,0.7066241,32359,48675.85865998268,0.7066241,15.796130943974498,0.0,0.0
205457,2174130,-0.012884557,10,0.0,349753,3939370,0.72546875,0.7125842,32359,48675.85865998268,0.71104395,107.9323220236487,0.0,0.0
205464,2174200,-0.04172516,10,0.0,349762,3939460,0.715982,0.67425686,32360,48678.24096655846,0.67425686,19.747231162393902,0.0,0.0
205464,2174200,-0.040799916,10,0.0,349773,3939570,0.72557795,0.68477803,32360,48678.24096655846,0.68477803,128.53110080103946,0.0,0.0
205469,2174250,-0.04220575,10,0.0,349780,3939640,0.7069642,0.66475844,32361,48680.59291148186,0.66475844,17.45913489055531,0.0,0.0
205469,2174250,-0.040225923,10,0.0,349789,3939730,0.7411005,0.70087457,32361,48680.59291148186,0.70087457,111.74589642007444,0.0,0.0
205476,2174320,-0.037590504,10,0.0,349795,3939790,0.7477754,0.7101849,32362,48682.9996714592,0.71001893,16.655530692758706,0.0,0.0
205476,2174320,-0.04224074,10,0.0,349802,3939860,0.7073804,0.6651397,32362,48682.9996714592,0.6651397,113.4319187373568,0.0,0.0
205483,2174390,-0.022305489,10,0.0,349811,3939950,0.67613643,0.65383095,32363,48685.5079433918,0.65383095,16.74236509282278,0.0,0.0
205483,2174390,-0.022307992,10,0.0,349819,3940030,0.70862883,0.68632084,32363,48685.5079433918,0.68632084,108.18817290281311,0.0,0.0
205489,2174450,-0.03542936,10,0.0,349828,3940120,0.7484786,0.71304923,32364,48687.92019557953,0.7120382,21.962868999463275,0.0,0.0
205489,2174450,-0.041955113,10,0.0,349834,3940180,0.7122404,0.6702853,32364,48687.92019557953,0.6702853,111.5040794136491,0.0,0.0
205495,2174510,-0.0418365,10,0.0,349844,3940280,0.71419066,0.67235416,32365,48690.26824712753,0.67235416,19.535358578726353,0.0,0.0
205495,2174510,-0.041664064,10,0.0,349850,3940340,0.7050696,0.66340554,32365,48690.26824712753,0.66340554,96.84243580093556,0.0,0.0
205502,2174580,-0.04149127,10,0.0,349860,3940440,0.7197885,0.6782972,32366,48692.65440368652,0.6782972,17.959358442641694,0.0,0.0
205502,2174580,-0.032376707,10,0.0,349867,3940510,0.74766076,0.71528405,32366,48692.65440368652,0.7129657,94.55255356800686,0.0,0.0
205509,2174650,-0.041713357,10,0.0,349876,3940600,0.71617657,0.6744632,32367,48695.05045938492,0.6744632,17.470465016409133,0.0,0.0
205509,2174650,-0.041576505,10,0.0,349885,3940690,0.713983,0.6724065,32367,48695.05045938492,0.6724065,120.1654805697849,0.0,0.0
205514,2174700,-0.020135462,10,0.0,349893,3940770,0.67607415,0.6559387,32368,48697.42081594467,0.6559387,17.975259880962177,0.0,0.0
205514,2174700,-0.04098314,10,0.0,349902,3940860,0.72769207,0.6867089,32368,48697.42081594467,0.6867089,98.69786617219341,0.0,0.0
205521,2174770,-0.041704297,10,0.0,349910,3940940,0.71627593,0.67457163,32369,48699.88024568558,0.67457163,12.668513143309342,0.0,0.0
205521,2174770,-0.020387888,10,0.0,349917,3941010,0.6773618,0.6569739,32369,48699.88024568558,0.6569739,105.94780289175617,0.0,0.0
205529,2174850,-0.041305184,10,0.0,349925,3941090,0.7228433,0.6815381,32370,48702.345455408096,0.6815381,18.803099551923324,0.0,0.0
205529,2174850,-0.04021114,10,0.0,349935,3941190,0.7414025,0.70119137,32370,48702.345455408096,0.70119137,83.52841134263086,0.0,0.0
205533,2174890,-0.04032278,10,0.0,349943,3941270,0.7297947,0.6894719,32371,48704.78045320511,0.6894719,20.149878480154,0.0,0.0
205533,2174890,-0.017473638,10,0.0,349950,3941340,0.6999444,0.68247074,32371,48704.78045320511,0.68247074,121.10190705799131,0.0,0.0
205540,2174960,-0.04110074,10,0.0,349959,3941430,0.72623533,0.6851346,32372,48707.21476197243,0.6851346,26.01591482979543,0.0,0.0
205540,2174960,-0.041278422,10,0.0,349964,3941480,0.723286,0.68200755,32372,48707.21476197243,0.68200755,94.15943984357286,0.0,0.0
205540,2174960,-0.041442037,10,0.0,349975,3941590,0.720595,0.67915297,32373,48709.69934177399,0.67915297,40.3343449846329,0.0,0.0
205547,2175030,-0.04044962,10,0.0,349979,3941630,0.73726916,0.69681954,32373,48709.69934177399,0.69681954,121.1949872716923,0.0,0.0
205547,2175030,-0.03947407,10,0.0,349990,3941740,0.7475804,0.70810634,32373,48709.69934177399,0.70810634,98.32466354257262,0.0,0.0
205554,2175100,-0.041670084,10,0.0,349994,3941780,0.7168779,0.6752078,32374,48712.080906152725,0.6752078,91.40506025671759,0.0,0.0
205554,2175100,-0.041050494,10,0.0,350005,3941890,0.7270729,0.6860224,32374,48712.080906152725,0.6860224,101.2168306032028,0.0,0.0
205559,2175150,-0.040931225,10,0.0,350009,3941930,0.7290728,0.6881416,32375,48714.4596927166,0.6881416,13.3354147875025,0.0,0.0
205559,2175150,-0.04191625,10,0.0,350019,3942030,0.7129122,0.67099595,32375,48714.4596927166,0.67099595,109.16185181715024,0.0,0.0
205566,2175220,-0.019549191,10,0.0,350026,3942100,0.6762501,0.6567009,32376,48716.86888337135,0.6567009,21.11933422020723,0.0,0.0
205566,2175220,-0.042057216,10,0.0,350035,3942190,0.71065086,0.66859365,32376,48716.86888337135,0.66859365,102.52490216352442,0.0,0.0
205573,2175290,-0.041799188,10,0.0,350041,3942250,0.7147926,0.6729934,32377,48719.31892132759,0.6729934,18.444000307817465,0.0,0.0
205573,2175290,-0.02255416,10,0.0,350052,3942360,0.67700505,0.6544509,32377,48719.31892132759,0.6544509,92.402443618547,0.0,0.0
205577,2175330,-0.01686263,10,0.0,350059,3942430,0.7188861,0.70202345,32378,48721.63181257248,0.70202345,26.999894428665964,0.0,0.0
205577,2175330,-0.04171282,10,0.0,350067,3942510,0.71184653,0.6701337,32378,48721.63181257248,0.6701337,113.75741105379353,0.0,0.0
205585,2175410,-0.019871354,10,0.0,350074,3942580,0.68656933,0.666698,32379,48724.07138943672,0.666698,15.243572377915795,0.0,0.0
205585,2175410,-0.04104501,10,0.0,350081,3942650,0.72716564,0.6861206,32379,48724.07138943672,0.6861206,98.26361979374101,0.0,0.0
205593,2175490,-0.01722169,10,0.0,350090,3942740,0.7054817,0.68826,32380,48726.428604364395,0.68826,19.283916935284022,0.0,0.0
205593,2175490,-0.018602848,10,0.0,350100,3942840,0.67604935,0.6574465,32380,48726.428604364395,0.6574465,88.18677252237099,0.0,0.0
205597,2175530,-0.0159837,10,0.0,350107,3942910,0.72467834,0.70869464,32381,48728.78739619255,0.7086433,14.675235113885776,0.0,0.0
205597,2175530,-0.040608287,10,0.0,350115,3942990,0.7345448,0.6939365,32381,48728.78739619255,0.6939365,102.04324724109071,0.0,0.0
205605,2175610,-0.040177763,10,0.0,350124,3943080,0.7419745,0.7017967,32382,48731.21975803375,0.7017967,19.721066346187303,0.0,0.0
205605,2175610,-0.016827822,10,0.0,350135,3943190,0.7215925,0.70476466,32382,48731.21975803375,0.70476466,91.96260370805633,0.0,0.0
205610,2175660,-0.023014367,10,0.0,350142,3943260,0.6769766,0.65396225,32383,48733.73640155792,0.65396225,11.938033742851646,0.0,0.0
205610,2175660,-0.018660545,10,0.0,350152,3943360,0.6761465,0.65748596,32383,48733.73640155792,0.65748596,86.98609028559815,0.0,0.0
205618,2175740,-0.020236135,10,0.0,350157,3943410,0.676014,0.6557779,32384,48736.14705324173,0.6557779,19.725221340070338,0.0,0.0
205618,2175740,-0.041386724,10,0.0,350165,3943490,0.7214933,0.6801066,32384,48736.14705324173,0.6801066,99.43255955090275,0.0,0.0
205624,2175800,-0.0425238,10,0.0,350173,3943570,0.7022324,0.6597086,32385,48738.53664636612,0.6597086,15.053743064079649,0.0,0.0
205624,2175800,-0.023184538,10,0.0,350184,3943680,0.6775664,0.6543819,32385,48738.53664636612,0.6543819,87.81271328735748,0.0,0.0
205629,2175850,-0.04183799,10,0.0,350190,3943740,0.7141642,0.6723262,32386,48740.84568929672,0.6723262,15.692564755198394,0.0,0.0
205631,2175870,-0.04163903,10,0.0,350197,3943810,0.7173818,0.67574275,32386,48740.84568929672,0.67574275,95.73850719013923,0.0,0.0
205638,2175940,-0.017299294,10,0.0,350204,3943880,0.70067835,0.68337905,32387,48743.235585689545,0.68337905,19.77464013140649,0.0,0.0
205638,2175940,-0.020068645,10,0.0,350215,3943990,0.697206,0.6771374,32387,48743.235585689545,0.6771374,122.2027532959429,0.0,0.0
205642,2175980,-0.040388227,10,0.0,350222,3944060,0.7181115,0.6777233,32388,48745.709604263306,0.6777233,18.994015099917398,0.0,0.0
205642,2175980,-0.041779995,10,0.0,350229,3944130,0.7151003,0.6733203,32388,48745.709604263306,0.6733203,112.4972910341276,0.0,0.0
205649,2176050,-0.029414058,10,0.0,350238,3944220,0.6900442,0.66063017,32389,48748.08655333519,0.66063017,16.279859772020853,0.0,0.0
205649,2176050,-0.041148663,10,0.0,350245,3944290,0.72543365,0.684285,32389,48748.08655333519,0.684285,110.08614128009826,0.0,0.0
205657,2176130,-0.011995077,10,0.0,350252,3944360,0.7254834,0.71348834,32390,48750.364627838135,0.71128047,19.929363746296776,0.0,0.0
205657,2176130,-0.041505814,10,0.0,350263,3944470,0.7195497,0.6780439,32390,48750.364627838135,0.6780439,97.63891119786392,0.0,0.0
205661,2176170,-0.017037272,10,0.0,350269,3944530,0.712943,0.69590575,32391,48752.73449063301,0.69590575,19.89417106039535,0.0,0.0
205661,2176170,-0.030586123,10,0.0,350278,3944620,0.69729525,0.6667091,32391,48752.73449063301,0.6667091,108.42449481828451,0.0,0.0
205668,2176240,-0.01873511,10,0.0,350284,3944680,0.71910256,0.70036745,32392,48755.025869607925,0.70036745,17.729120865882624,0.0,0.0
205668,2176240,-0.03549701,10,0.0,350294,3944780,0.69736373,0.6618667,32392,48755.025869607925,0.6618667,101.33959592738097,0.0,0.0
205674,2176300,-0.041767538,10,0.0,350299,3944830,0.70455456,0.662787,32393,48757.43339395523,0.662787,12.524220995570557,0.0,0.0
205674,2176300,-0.0414021,10,0.0,350307,3944910,0.721249,0.6798469,32393,48757.43339395523,0.6798469,126.0107014207473,0.0,0.0
205682,2176380,-0.042039692,10,0.0,350316,3945000,0.71090055,0.66886085,32394,48759.74576663971,0.66886085,18.61613245700935,0.0,0.0
205682,2176380,-0.041824758,10,0.0,350324,3945080,0.71437776,0.672553,32394,48759.74576663971,0.672553,111.86928725171965,0.0,0.0
205688,2176440,-0.022550404,10,0.0,350332,3945160,0.6763945,0.6538441,32395,48762.57966065407,0.6538441,17.629429682630217,0.0,0.0
205688,2176440,-0.041545928,10,0.0,350342,3945260,0.7188725,0.67732656,32395,48762.57966065407,0.67732656,112.67045072972603,0.0,0.0
205693,2176490,-0.017050207,10,0.0,350350,3945340,0.7098035,0.6927533,32396,48764.89413380623,0.6927533,18.403140855872696,0.0,0.0
205693,2176490,-0.04173225,10,0.0,350357,3945410,0.715655,0.6739228,32396,48764.89413380623,0.6739228,111.80755779237397,0.0,0.0
205701,2176570,-0.041697443,10,0.0,350364,3945480,0.71643513,0.6747377,32397,48767.33462810516,0.6747377,37.31225352701562,0.0,0.0
205701,2176570,-0.03589034,10,0.0,350371,3945550,0.6975097,0.66161937,32397,48767.33462810516,0.66161937,118.02340599754065,0.0,0.0
205701,2176570,-0.03058815,10,0.0,350382,3945660,0.6883369,0.65774876,32398,48769.86598920822,0.65774876,45.23823853298086,0.0,0.0
205706,2176620,-0.03730434,10,0.0,350385,3945690,0.6968742,0.65956986,32398,48769.86598920822,0.65956986,89.68703759141256,0.0,0.0
205706,2176620,-0.020178676,10,0.0,350396,3945800,0.7202263,0.7000476,32398,48769.86598920822,0.7000476,111.09885598192457,0.0,0.0
205713,2176690,-0.04201889,10,0.0,350399,3945830,0.7112018,0.6691829,32399,48772.21987867355,0.6691829,13.031960788882934,0.0,0.0
205713,2176690,-0.04122621,10,0.0,350408,3945920,0.7241433,0.6829171,32399,48772.21987867355,0.6829171,103.72979777370539,0.0,0.0
205720,2176760,-0.04151219,10,0.0,350415,3945990,0.7194461,0.67793393,32400,48774.68594121933,0.67793393,28.74470670393933,0.0,0.0
205720,2176760,-0.038668156,10,0.0,350426,3946100,0.7012006,0.66253245,32400,48774.68594121933,0.66253245,110.94163951077066,0.0,0.0
205725,2176810,-0.017224252,10,0.0,350431,3946150,0.7053897,0.6881654,32401,48776.93465971947,0.6881654,14.302031975716268,0.0,0.0
205725,2176810,-0.040502846,10,0.0,350439,3946230,0.7363216,0.6958188,32401,48776.93465971947,0.6958188,102.60089335075025,0.0,0.0
205733,2176890,-0.020832658,10,0.0,350446,3946300,0.6997413,0.67890865,32402,48779.331983566284,0.67890865,23.616656362577803,0.0,0.0
205733,2176890,-0.017004967,10,0.0,350457,3946410,0.7142666,0.69726163,32402,48779.331983566284,0.69726163,105.15545282011297,0.0,0.0
205738,2176940,-0.036984503,10,0.0,350462,3946460,0.69385946,0.65687495,32403,48781.64724397659,0.65687495,12.777154130234058,0.0,0.0
205738,2176940,-0.024614573,10,0.0,350471,3946550,0.6952919,0.6706773,32403,48781.64724397659,0.6706773,112.55706610705296,0.0,0.0
205746,2177020,-0.01712358,10,0.0,350478,3946620,0.7094367,0.69231313,32404,48783.96883749962,0.69231313,26.363120956093564,0.0,0.0
205746,2177020,-0.038296103,10,0.0,350489,3946730,0.7029755,0.6646794,32404,48783.96883749962,0.6646794,107.07239243757115,0.0,0.0
205751,2177070,-0.035645008,10,0.0,350494,3946780,0.7140127,0.6783677,32405,48786.30143404007,0.6783677,16.51436023107404,0.0,0.0
205751,2177070,-0.028172433,10,0.0,350504,3946880,0.69141954,0.6632471,32405,48786.30143404007,0.6632471,121.0606616002286,0.0,0.0
205757,2177130,-0.037707865,10,0.0,350510,3946940,0.7223088,0.68460095,32406,48788.65891838074,0.68460095,21.334657200204685,0.0,0.0
205759,2177150,-0.040216744,10,0.0,350519,3947030,0.7275357,0.687319,32406,48788.65891838074,0.687319,114.5430761626208,0.0,0.0
205766,2177220,-0.020833671,10,0.0,350524,3947080,0.67591345,0.6550798,32407,48791.00579881668,0.6550798,16.68040294132853,0.0,0.0
205766,2177220,-0.024889052,10,0.0,350535,3947190,0.68302244,0.6581334,32407,48791.00579881668,0.6581334,109.87130219752873,0.0,0.0
205770,2177260,-0.018268466,10,0.0,350541,3947250,0.67718345,0.658915,32408,48793.354751348495,0.658915,20.862544498810465,0.0,0.0
205770,2177260,-0.035571873,10,0.0,350551,3947350,0.7072527,0.6716808,32408,48793.354751348495,0.6716808,102.75170383000406,0.0,0.0
205777,2177330,-0.020174086,10,0.0,350556,3947400,0.6758487,0.65567464,32409,48795.68955183029,0.65567464,20.942964268220283,0.0,0.0
205777,2177330,-0.02053833,10,0.0,350566,3947500,0.67579955,0.6552612,32409,48795.68955183029,0.6552612,91.0257779166721,0.0,0.0
205784,2177400,-0.019881427,10,0.0,350571,3947550,0.676957,0.6570756,32410,48798.10188245773,0.6570756,28.758897367524273,0.0,0.0
205784,2177400,-0.023287356,10,0.0,350582,3947660,0.67667675,0.6533894,32410,48798.10188245773,0.6533894,105.80241557104947,0.0,0.0
205789,2177450,-0.04025507,10,0.0,350587,3947710,0.7406366,0.7003815,32411,48800.40824174881,0.7003815,10.233541575934133,0.0,0.0
205789,2177450,-0.02790618,10,0.0,350597,3947810,0.7184982,0.690592,32411,48800.40824174881,0.690592,128.8113606210997,0.0,0.0
205797,2177530,-0.017989814,10,0.0,350603,3947870,0.6961869,0.6781971,32412,48802.903248786926,0.6781971,20.034324325227995,0.0,0.0
205797,2177530,-0.02098161,10,0.0,350614,3947980,0.6763103,0.6553287,32412,48802.903248786926,0.6553287,106.58372340047062,0.0,0.0
205802,2177580,-0.017251134,10,0.0,350620,3948040,0.7042909,0.6870398,32413,48805.28314232826,0.6870398,22.645779060381667,0.0,0.0
205802,2177580,-0.042106986,10,0.0,350631,3948150,0.7082563,0.6661493,32413,48805.28314232826,0.6661493,101.30557333494355,0.0,0.0
205809,2177650,-0.0417158,10,0.0,350636,3948200,0.7161386,0.6744228,32414,48807.66241455078,0.6744228,14.810855704555792,0.0,0.0
205809,2177650,-0.037974954,10,0.0,350646,3948300,0.7029808,0.66500586,32414,48807.66241455078,0.66500586,115.86731198479525,0.0,0.0
205816,2177720,-0.021142244,10,0.0,350651,3948350,0.67755073,0.6564085,32415,48810.001249074936,0.6564085,17.166757187393458,0.0,0.0
205816,2177720,-0.02127415,10,0.0,350661,3948450,0.67834795,0.6570738,32415,48810.001249074936,0.6570738,105.21163715904017,0.0,0.0
205821,2177770,-0.041591108,10,0.0,350668,3948520,0.7181187,0.6765276,32416,48812.30347132683,0.6765276,21.206777384919604,0.0,0.0
205821,2177770,-0.041068673,10,0.0,350674,3948580,0.72677016,0.6857015,32416,48812.30347132683,0.6857015,133.98534381967914,0.0,0.0
205829,2177850,-0.016851366,10,0.0,350684,3948680,0.7205964,0.703745,32417,48814.68380022049,0.703745,20.039272981621966,0.0,0.0
205829,2177850,-0.016878605,10,0.0,350694,3948780,0.7194698,0.7025912,32417,48814.68380022049,0.7025912,102.82450252384723,0.0,0.0
205833,2177890,-0.0180915,10,0.0,350700,3948840,0.676279,0.6581875,32418,48816.969583272934,0.6581875,15.975057255041166,0.0,0.0
205833,2177890,-0.041956484,10,0.0,350706,3948900,0.71225584,0.67029935,32418,48816.969583272934,0.67029935,126.04099491244783,0.0,0.0
205841,2177970,-0.042097747,10,0.0,350715,3948990,0.71000165,0.6679039,32419,48819.37636756897,0.6679039,22.581283228124956,0.0,0.0
205841,2177970,-0.040451646,10,0.0,350721,3949050,0.7038412,0.66338956,32419,48819.37636756897,0.66338956,98.94886832780512,0.0,0.0
205847,2178030,-0.041805327,10,0.0,350730,3949140,0.70573735,0.663932,32420,48821.67461657524,0.663932,14.997139522643538,0.0,0.0
205847,2178030,-0.033028305,10,0.0,350738,3949220,0.74868304,0.71565473,32420,48821.67461657524,0.7137656,111.48303688189077,0.0,0.0
205854,2178100,-0.039392054,10,0.0,350746,3949300,0.70321137,0.6638193,32421,48824.03808641434,0.6638193,16.19988451563191,0.0,0.0
205854,2178100,-0.03604293,10,0.0,350756,3949400,0.7391469,0.70310396,32421,48824.03808641434,0.70310396,127.41208777856085,0.0,0.0
205854,2178100,-0.03683746,10,0.0,350761,3949450,0.6928019,0.65596443,32422,48826.40846848488,0.65596443,19.578783253278065,0.0,0.0
205861,2178170,-0.014359713,10,0.0,350771,3949550,0.7244002,0.7100405,32422,48826.40846848488,0.7092647,110.31487696337832,0.0,0.0
205867,2178230,-0.040661573,10,0.0,350776,3949600,0.70609415,0.6654326,32423,48828.71414375305,0.6654326,18.880750637753092,0.0,0.0
205867,2178230,-0.017010689,10,0.0,350786,3949700,0.71395767,0.696947,32423,48828.71414375305,0.696947,114.1773240778549,0.0,0.0
205873,2178290,-0.027729154,10,0.0,350791,3949750,0.70393527,0.6762061,32424,48831.0189139843,0.6762061,23.676902016681016,0.0,0.0
205873,2178290,-0.023085296,10,0.0,350800,3949840,0.71056765,0.68748236,32424,48831.0189139843,0.68748236,117.43717678417933,0.0,0.0
205880,2178360,-0.017063677,10,0.0,350805,3949890,0.7176759,0.70061225,32425,48833.30314540863,0.70061225,16.016735014803142,0.0,0.0
205880,2178360,-0.012261689,10,0.0,350815,3949990,0.7245034,0.7122417,32425,48833.30314540863,0.7102342,97.11217565055117,0.0,0.0
205885,2178410,-0.039795637,10,0.0,350824,3950080,0.74015117,0.7003555,32426,48835.880860328674,0.7003555,15.267159567745749,0.0,0.0
205885,2178410,-0.012983263,10,0.0,350830,3950140,0.7246758,0.7116925,32426,48835.880860328674,0.71019423,119.61920841437608,0.0,0.0
205893,2178490,-0.04177195,10,0.0,350839,3950230,0.7152298,0.67345786,32427,48838.31319284439,0.67345786,17.545652411264715,0.0,0.0
205893,2178490,-0.04158455,10,0.0,350849,3950330,0.718252,0.67666745,32427,48838.31319284439,0.67666745,106.96071505986458,0.0,0.0
205898,2178540,-0.040944874,10,0.0,350856,3950400,0.7022843,0.6613394,32428,48840.748797655106,0.6613394,16.280763424736815,0.0,0.0
205898,2178540,-0.01724577,10,0.0,350864,3950480,0.70453286,0.6872871,32428,48840.748797655106,0.6872871,112.92708734387494,0.0,0.0
205905,2178610,-0.041789174,10,0.0,350872,3950560,0.7149525,0.67316335,32429,48843.12369251251,0.67316335,25.136424437977343,0.0,0.0
205905,2178610,-0.041061044,10,0.0,350879,3950630,0.717795,0.676734,32429,48843.12369251251,0.676734,118.50726701476006,0.0,0.0
205912,2178680,-0.020539522,10,0.0,350886,3950700,0.7110922,0.69055265,32430,48845.50912284851,0.69055265,18.99864382887784,0.0,0.0
205912,2178680,-0.027192712,10,0.0,350894,3950780,0.72077626,0.69358355,32430,48845.50912284851,0.69358355,113.15161325132189,0.0,0.0
205918,2178740,-0.016799271,10,0.0,350903,3950870,0.72154397,0.7047447,32431,48847.841250658035,0.7047447,21.704244440178197,0.0,0.0
205918,2178740,-0.03771472,10,0.0,350911,3950950,0.70590466,0.66818994,32431,48847.841250658035,0.66818994,117.58533009254198,0.0,0.0
205925,2178810,-0.016817749,10,0.0,350920,3951040,0.72202444,0.7052067,32432,48850.26656746864,0.7052067,19.92118545735375,0.0,0.0
205925,2178810,-0.01810044,10,0.0,350929,3951130,0.70897514,0.6908747,32432,48850.26656746864,0.6908747,110.83170603452604,0.0,0.0
205930,2178860,-0.017089963,10,0.0,350936,3951200,0.71079814,0.6937082,32433,48852.641170978546,0.6937082,17.195387181796676,0.0,0.0
205930,2178860,-0.016957521,10,0.0,350942,3951260,0.7180854,0.7011279,32433,48852.641170978546,0.7011279,104.93498955479666,0.0,0.0
205938,2178940,-0.018064737,10,0.0,350951,3951350,0.68310505,0.6650403,32434,48854.99214553833,0.6650403,21.256839934014305,0.0,0.0
205938,2178940,-0.022385001,10,0.0,350960,3951440,0.6879703,0.6655853,32434,48854.99214553833,0.6655853,107.15390825388066,0.0,0.0
205943,2178990,-0.01828599,10,0.0,350968,3951520,0.67657703,0.65829104,32435,48857.39192700386,0.65829104,18.27646354711121,0.0,0.0
205943,2178990,-0.014988601,10,0.0,350976,3951600,0.72394776,0.70895916,32435,48857.39192700386,0.7085076,102.68755523891366,0.0,0.0
205949,2179050,-0.039479494,10,0.0,350984,3951680,0.7428447,0.7033652,32436,48859.71788311005,0.7033652,16.35694076400954,0.0,0.0
205949,2179050,-0.041691363,10,0.0,350991,3951750,0.7164748,0.6747834,32436,48859.71788311005,0.6747834,123.95028163103675,0.0,0.0
205957,2179130,-0.029340208,10,0.0,350999,3951830,0.70967823,0.680338,32437,48862.17335152626,0.680338,21.673323901246256,0.0,0.0
205957,2179130,-0.03800726,10,0.0,351007,3951910,0.6993372,0.6613299,32437,48862.17335152626,0.6613299,122.53047702793107,0.0,0.0
205962,2179180,-0.016827583,10,0.0,351016,3952000,0.7187739,0.7019463,32438,48864.55374622345,0.7019463,33.84279972792167,0.0,0.0
205962,2179180,-0.03761661,10,0.0,351019,3952030,0.7481476,0.710531,32438,48864.55374622345,0.71038276,65.46245702094053,0.0,0.0
205962,2179180,-0.042177558,10,0.0,351030,3952140,0.70871615,0.6665386,32438,48864.55374622345,0.6665386,110.78662310185344,0.0,0.0
205969,2179250,-0.017396867,10,0.0,351034,3952180,0.6964069,0.67901003,32439,48867.03906035423,0.67901003,23.804600754155004,0.0,0.0
205969,2179250,-0.016964793,10,0.0,351044,3952280,0.7159148,0.69895,32439,48867.03906035423,0.69895,112.78982652493217,0.0,0.0
205975,2179310,-0.016832054,10,0.0,351050,3952340,0.72142893,0.7045969,32440,48869.51819944382,0.7045969,16.62994124037524,0.0,0.0
205975,2179310,-0.025228143,10,0.0,351059,3952430,0.69640905,0.6711809,32440,48869.51819944382,0.6711809,125.997074099775,0.0,0.0
205982,2179380,-0.017122984,10,0.0,351066,3952500,0.7093959,0.6922729,32441,48871.84477353096,0.6922729,16.822637120224606,0.0,0.0
205982,2179380,-0.016755164,10,0.0,351076,3952600,0.72114366,0.7043885,32441,48871.84477353096,0.7043885,120.93465273452817,0.0,0.0
205989,2179450,-0.026134074,10,0.0,351083,3952670,0.68741137,0.6612773,32442,48874.2912209034,0.6612773,25.455708517455076,0.0,0.0
205989,2179450,-0.01733172,10,0.0,351092,3952760,0.7017985,0.6844668,32442,48874.2912209034,0.6844668,102.38800140608522,0.0,0.0
205995,2179510,-0.042177796,10,0.0,351099,3952830,0.70729685,0.66511905,32443,48876.64125871658,0.66511905,18.15865374208268,0.0,0.0
205995,2179510,-0.018132627,10,0.0,351107,3952910,0.67610574,0.6579731,32443,48876.64125871658,0.6579731,98.36247956793062,0.0,0.0
206002,2179580,-0.04056549,10,0.0,351115,3952990,0.7350606,0.6944951,32444,48879.049315690994,0.6944951,19.293639034541574,0.0,0.0
206002,2179580,-0.017264068,10,0.0,351125,3953090,0.70380193,0.68653786,32444,48879.049315690994,0.68653786,121.25314746771588,0.0,0.0
206007,2179630,-0.017077327,10,0.0,351132,3953160,0.7113113,0.69423395,32445,48881.4060883522,0.69423395,26.898979015956083,0.0,0.0
206007,2179630,-0.041616976,10,0.0,351143,3953270,0.7171161,0.67549914,32445,48881.4060883522,0.67549914,111.28101859590195,0.0,0.0
206013,2179690,-0.029703736,10,0.0,351149,3953330,0.70837164,0.6786679,32446,48883.733788490295,0.6786679,15.607095839376893,0.0,0.0
206013,2179690,-0.038428247,10,0.0,351156,3953400,0.697808,0.6593798,32446,48883.733788490295,0.6593798,120.18855110795268,0.0,0.0
206021,2179770,-0.014745176,10,0.0,351165,3953490,0.72390264,0.70915747,32447,48886.13643407822,0.7087265,20.407358572269608,0.0,0.0
206021,2179770,-0.041602254,10,0.0,351175,3953590,0.7179783,0.67637604,32447,48886.13643407822,0.67637604,120.34131533795842,0.0,0.0
