actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
4,600,0.0,0.059015553,0.059015553,0.059015553,150,0.0,1,150,0.6799369,0.63077575,0.63077575,0.63077575,0.6799369,0.68979126,0.68979126,0.68979126,0.6799369,0.5690064,0.5690064,0.5690064,17.916003526898812,0.0,0.0
18,2700,0.08214158,0.11502342,0.075020514,0.075020514,150,0.0,4,600,0.59839803,0.57423353,0.61294305,0.61294305,0.6805396,0.68925697,0.6879635,0.6879635,0.39451966,0.4457491,0.49964103,0.49964103,48.61147458258473,0.0,0.0
36,5400,0.020976245,0.12612438,0.09974442,0.09974442,150,0.0,8,1200,0.6848609,0.56177515,0.58827233,0.58827233,0.70583713,0.6878995,0.6880168,0.6880168,0.48980787,0.4167843,0.4569378,0.4569378,45.77142283443601,0.0,0.0
47,7050,0.30645162,0.064807326,0.0912281,0.0912281,150,0.0,11,1650,0.38103908,0.61942166,0.59637934,0.59637934,0.6874907,0.6842291,0.6876074,0.6876074,0.38103908,0.40528053,0.44702506,0.44702506,44.33488955768107,0.0,0.0
62,9300,0.00020223856,0.11329367,0.092871904,0.092871904,150,0.0,15,2250,0.69982076,0.5678023,0.59372175,0.59372175,0.700023,0.681096,0.68659365,0.68659365,0.63624156,0.366512,0.43288487,0.43288487,44.28823490280841,0.0,0.0
74,11100,0.3431957,0.114805184,0.09270336,0.09270336,150,0.0,18,2700,0.3378065,0.57789683,0.59479827,0.59479827,0.6810022,0.692702,0.68750155,0.68750155,0.33456925,0.41092762,0.43290716,0.43290716,32.41279125928864,0.0,0.0
93,13950,0.11806482,0.3059076,0.119856864,0.119856864,150,0.0,23,3450,0.57578915,0.38273355,0.5677605,0.5677605,0.693854,0.6886412,0.6876174,0.6876174,0.33026734,0.31873056,0.41881415,0.41881415,102.65567009501855,0.0,0.0
113,16950,0.21538505,0.12040478,0.13934746,0.131154,150,0.0,49,7350,0.46832326,0.562461,0.5480037,0.5560763,0.6837083,0.68286574,0.68735105,0.6872302,0.31736502,0.34901217,0.3916167,0.40612003,21.67686868818074,0.0,0.0
121,18150,0.35486686,0.25819126,0.15767117,0.14267969,150,0.0,82,12300,0.34894127,0.42693338,0.5292951,0.54456294,0.7038081,0.6851246,0.6869662,0.68724257,0.34630382,0.31222755,0.38038856,0.4001617,23.099234365997308,0.0,0.0
129,19350,0.24419537,0.19946112,0.16213949,0.1450477,150,0.0,115,17250,0.43315622,0.48831195,0.52514946,0.54235524,0.6773516,0.6877731,0.6872889,0.68740296,0.30942824,0.31761038,0.37432498,0.39527428,21.323809230713334,0.0,0.0
137,20550,0.29767707,0.21625857,0.16994096,0.14975683,150,0.0,148,22200,0.40101907,0.4657003,0.5164616,0.53722686,0.69869614,0.6819588,0.68640256,0.6869837,0.33417302,0.31329536,0.3640574,0.3903393,23.02689277331519,0.0,0.0
145,21750,0.145832,0.19565469,0.17932385,0.1520571,150,0.0,179,26850,0.5368155,0.4920434,0.50741976,0.5349907,0.6826475,0.68769807,0.6867437,0.68704784,0.31063545,0.3179613,0.3558306,0.38638458,21.169569080927406,0.0,0.0
153,22950,0.2840268,0.14223018,0.18608585,0.1512447,150,0.0,208,31200,0.40616322,0.5481276,0.50104225,0.535995,0.69019,0.6903578,0.68712807,0.6872397,0.3244474,0.31779456,0.34807372,0.3829369,23.229453890789973,0.0,0.0
161,24150,0.3512084,0.18980548,0.18954276,0.15266952,150,0.0,243,36450,0.32951003,0.49773264,0.49816406,0.53459394,0.6807184,0.6875381,0.6877068,0.6872635,0.30675474,0.32058257,0.34541026,0.37986147,23.093151741549285,0.0,0.0
169,25350,0.37011826,0.25264692,0.20275253,0.15795338,150,0.0,272,40800,0.3236465,0.43200344,0.4842536,0.5291479,0.69376475,0.6846503,0.6870062,0.68710136,0.3236465,0.3165843,0.3359518,0.37682915,21.23196400972165,0.0,0.0
177,26550,0.2674597,0.26029745,0.2175727,0.16326797,150,0.0,308,46200,0.46296096,0.43129405,0.46957973,0.52406484,0.73042065,0.69159156,0.68715256,0.68733275,0.3191253,0.33184746,0.3289917,0.37487414,21.044389706757933,0.0,0.0
185,27750,0.28002885,0.29426867,0.22279118,0.16869874,150,0.0,338,50700,0.4095181,0.39626762,0.4647702,0.518828,0.68954694,0.6905363,0.68756133,0.68752676,0.32459652,0.32674238,0.32564968,0.37274322,21.12242706794422,0.0,0.0
193,28950,0.093966484,0.26493388,0.22008535,0.17220369,150,0.0,370,55500,0.5914936,0.43021002,0.46785507,0.51561135,0.6854601,0.69514394,0.6879403,0.68781495,0.3360417,0.33292168,0.32666624,0.37110472,22.814965401986257,0.0,0.0
201,30150,0.2594527,0.22281687,0.2198494,0.17403772,150,0.0,401,60150,0.42278117,0.46222696,0.46819866,0.5136991,0.68223387,0.6850438,0.6880481,0.68773675,0.32180306,0.32785675,0.32603127,0.36945128,23.05023557641068,0.0,0.0
209,31350,0.2791027,0.25990787,0.22399941,0.17721288,150,0.0,434,65100,0.4367344,0.4236545,0.46374094,0.5103553,0.7158371,0.6835624,0.6877404,0.6875682,0.38208914,0.32501692,0.3219179,0.36772922,22.96138249109622,0.0,0.0
217,32550,0.25047377,0.23656645,0.22872046,0.17907953,150,0.0,468,70200,0.43789533,0.4532751,0.45935476,0.50861996,0.6883691,0.6898416,0.6880752,0.68769956,0.34192622,0.34010547,0.32333454,0.366807,22.75990700478976,0.0,0.0
225,33750,0.19473419,0.2402796,0.2270732,0.18112421,150,0.0,502,75300,0.48719904,0.45050365,0.46106824,0.5066725,0.6819332,0.6907832,0.68814135,0.6877967,0.32266685,0.34510484,0.325508,0.36598137,23.031114240763017,0.0,0.0
233,34950,0.21540424,0.24704988,0.23234367,0.18356238,150,0.0,534,80100,0.4871154,0.45080963,0.4572979,0.5046356,0.70251966,0.69785947,0.68964165,0.68819803,0.3659175,0.33938494,0.32745406,0.3649542,23.01121070574668,0.0,0.0
241,36150,0.26519907,0.21480131,0.23257312,0.18463978,150,0.0,568,85200,0.42860633,0.47584048,0.45752412,0.5036757,0.6938054,0.69064176,0.6900972,0.6883155,0.34232742,0.3392554,0.32979834,0.36435327,21.00552233919453,0.0,0.0
249,37350,0.2619068,0.23889306,0.2403807,0.18687655,150,0.0,600,90000,0.41766483,0.4500393,0.44950393,0.50144404,0.6795716,0.68893236,0.68988466,0.6883206,0.33278424,0.34054914,0.33178955,0.36350676,21.26272363149514,0.0,0.0
257,38550,0.16019338,0.25324956,0.24924934,0.18880689,150,0.0,636,95400,0.5276379,0.4397362,0.44119877,0.4997043,0.6878313,0.6929857,0.69044816,0.6885112,0.34785038,0.32779914,0.3320452,0.36229122,22.785478803163485,0.0,0.0
265,39750,0.16455406,0.24193649,0.24925297,0.190826,150,0.0,671,100650,0.5078501,0.44520324,0.4414229,0.49766093,0.67240417,0.68713975,0.6906759,0.688487,0.31327918,0.33320966,0.3336702,0.3616167,23.02576770327569,0.0,0.0
273,40950,0.260191,0.22544567,0.24723208,0.19183926,150,0.0,704,105600,0.42157027,0.46265188,0.44334382,0.4966,0.68176126,0.6880976,0.69057596,0.68843925,0.32072604,0.34208935,0.33522475,0.3610179,22.91185888454101,0.0,0.0
281,42150,0.19220313,0.19642846,0.2385737,0.19154218,150,0.0,741,111150,0.48906735,0.49522272,0.45192075,0.49699116,0.6812705,0.6916512,0.69049454,0.68853337,0.3339127,0.33938354,0.33628467,0.3604454,22.341623009969442,0.0,0.0
289,43350,0.33452788,0.24622197,0.23620512,0.19353475,150,0.0,777,116550,0.34917888,0.441513,0.45361736,0.49487042,0.68370676,0.687735,0.68982244,0.68840516,0.31902063,0.3303197,0.33591288,0.3594854,22.51510694974263,0.0,0.0
297,44550,0.15026343,0.24640584,0.23957448,0.19494364,150,0.0,809,121350,0.5278851,0.43770018,0.44970298,0.49335968,0.6781485,0.684106,0.68927735,0.6883033,0.3257779,0.31827232,0.33464536,0.35842034,21.319824820739733,0.0,0.0
305,45750,0.34635153,0.2669213,0.24084488,0.19672436,150,0.0,843,126450,0.35196188,0.41671014,0.44851178,0.49149334,0.6983134,0.6836314,0.6893567,0.6882177,0.35196188,0.32777447,0.3351098,0.3576377,21.40103957769227,0.0,0.0
313,46950,0.30281746,0.25079274,0.24132723,0.19805951,150,0.0,876,131400,0.39598948,0.43514395,0.4478463,0.49010774,0.69880694,0.68593675,0.6891736,0.6881672,0.35963407,0.33480936,0.33518058,0.35708347,20.861336678067453,0.0,0.0
321,48150,0.1280111,0.21226475,0.23613113,0.19760047,150,0.0,910,136500,0.5548081,0.4751521,0.45303306,0.49057573,0.6828192,0.68741685,0.6891641,0.6881762,0.3313119,0.33015364,0.33458123,0.3564684,22.45015853316279,0.0,0.0
329,49350,0.30008706,0.18869445,0.2338609,0.19789584,150,0.0,944,141600,0.38082573,0.49455938,0.45442817,0.49017766,0.6809128,0.6832538,0.68828905,0.6880735,0.31371576,0.33317816,0.33325458,0.3559397,22.89542483874197,0.0,0.0
337,50550,0.19843513,0.20410351,0.2323175,0.19852607,150,0.0,977,146550,0.4709428,0.4771645,0.45485073,0.48937187,0.6693779,0.6812681,0.68716836,0.6878979,0.305052,0.32693797,0.33283642,0.35519734,23.045593451350015,0.0,0.0
345,51750,0.18720794,0.23948458,0.23442179,0.19974612,150,0.0,1012,151800,0.4940256,0.44740686,0.45260924,0.4882007,0.6812335,0.68689144,0.6870311,0.6879468,0.33106375,0.32857904,0.33185956,0.35463616,22.653626526564988,0.0,0.0
353,52950,0.16410905,0.23439126,0.22978443,0.20029882,150,0.0,1045,156750,0.54335165,0.45146927,0.45642507,0.48760033,0.7074607,0.6858605,0.6862095,0.6878991,0.3996138,0.33723897,0.33227885,0.3543005,22.912396244795328,0.0,0.0
361,54150,0.19061068,0.18969016,0.22348411,0.19951606,150,0.0,1080,162000,0.48917827,0.49825102,0.46311748,0.48844162,0.67978895,0.68794113,0.6866016,0.6879577,0.32649013,0.34834665,0.3340534,0.354254,21.090791236548178,0.0,0.0
369,55350,0.16365427,0.17888291,0.22226043,0.19934416,150,0.0,1112,166800,0.52976775,0.50488365,0.46428472,0.48855025,0.693422,0.68376654,0.68654513,0.68789434,0.3681529,0.33223933,0.33380497,0.3538089,22.817687703224003,0.0,0.0
377,56550,0.1664415,0.2539485,0.2275195,0.20082048,150,0.0,1147,172050,0.51978433,0.4360102,0.45891663,0.48708913,0.68622583,0.68995875,0.6864362,0.6879096,0.3773504,0.33901963,0.33316436,0.35341617,20.814148386876504,0.0,0.0
385,57750,0.3459927,0.22002578,0.22408226,0.20090021,150,0.0,1179,176850,0.3561891,0.4657755,0.46218243,0.486977,0.7021818,0.6858012,0.68626475,0.6878772,0.3561891,0.3339331,0.33295572,0.35301712,21.054137840495294,0.0,0.0
393,58950,0.1139797,0.21412174,0.22160603,0.20135538,150,0.0,1207,181050,0.5634436,0.47973138,0.4650768,0.48662832,0.6774233,0.69385314,0.68668276,0.68798363,0.3250948,0.34207597,0.33536685,0.35294253,25.475832269656415,0.0,0.0
401,60150,0.21935242,0.22863528,0.22033693,0.20167556,150,0.0,1241,186150,0.4687853,0.45654964,0.46663204,0.48623616,0.6881377,0.68518484,0.68696904,0.68791175,0.33796272,0.33913618,0.33614892,0.35258305,22.555150174649032,0.0,0.0
409,61350,0.14599419,0.20605512,0.2166461,0.20134811,150,0.0,1274,191100,0.52816564,0.48076367,0.47035965,0.486586,0.6741598,0.6868188,0.68700576,0.6879341,0.351516,0.33712894,0.3365019,0.35236046,20.93777249828726,0.0,0.0
417,62550,0.23634669,0.2032499,0.21234064,0.20172177,150,0.0,1304,195600,0.4394717,0.48388547,0.4750293,0.48623505,0.6758184,0.68713534,0.68736976,0.6879568,0.296833,0.35646528,0.33900285,0.35255283,22.71046319489486,0.0,0.0
425,63750,0.2805661,0.21662597,0.21260488,0.20190135,150,0.0,1337,200550,0.40935314,0.4704647,0.47458038,0.4860178,0.68991923,0.6870907,0.6871852,0.6879192,0.33247843,0.33955485,0.33933303,0.35227996,20.893132449239197,0.0,0.0
433,64950,0.21268404,0.21159601,0.21356842,0.20213364,150,0.0,1369,205350,0.47622663,0.47829047,0.47421917,0.48579797,0.68891066,0.68988645,0.68778765,0.68793166,0.3375881,0.34693652,0.34119132,0.35221452,22.574345969996273,0.0,0.0
441,66150,0.10857803,0.16466075,0.21198878,0.20160547,150,0.0,1402,210300,0.5938237,0.52943814,0.4763833,0.48644295,0.7024017,0.6940989,0.68837214,0.6880485,0.40006274,0.34919932,0.34264868,0.35217002,20.972987410019122,0.0,0.0
449,67350,0.08089906,0.111410834,0.19986,0.19989172,150,0.0,1432,214800,0.6073146,0.5808831,0.48900184,0.4882462,0.68821365,0.69229394,0.68886185,0.68813795,0.36624655,0.3623559,0.34485242,0.3523742,22.698182058263104,0.0,0.0
457,68550,0.0870226,0.15402505,0.1978039,0.19950865,150,0.0,1466,219900,0.5869927,0.53417706,0.49080285,0.48862752,0.6740153,0.6882021,0.6886068,0.6881362,0.3309649,0.34532493,0.34407946,0.3522442,22.29560310196503,0.0,0.0
465,69750,0.10130012,0.13742049,0.19505213,0.19867943,150,0.0,1501,225150,0.5747905,0.5468271,0.49368548,0.48938808,0.6760906,0.6842476,0.6887376,0.6880675,0.30176896,0.33760077,0.34528947,0.35203785,22.730722602856652,0.0,0.0
473,70950,0.37552276,0.095193945,0.185624,0.19667946,150,0.0,1532,229800,0.32608226,0.5889297,0.5025721,0.49132523,0.701605,0.68412364,0.6881961,0.68800473,0.32608226,0.31837642,0.34242684,0.35132903,22.765232920374462,0.0,0.0
481,72150,0.22611845,0.08562414,0.18260513,0.19696721,150,0.0,1565,234750,0.4560237,0.60294116,0.50623274,0.4910782,0.68214214,0.68856525,0.6888379,0.6880454,0.3298803,0.34276578,0.34356508,0.35128987,22.651796269583283,0.0,0.0
489,73350,0.31686282,0.20165035,0.18092987,0.19715878,150,0.0,1601,240150,0.36458337,0.49349147,0.5081377,0.4910409,0.6814462,0.6951418,0.6890675,0.68819976,0.36458337,0.37287349,0.34697655,0.351776,22.762910195195808,0.0,0.0
497,74550,0.09759951,0.1936826,0.1821402,0.19756263,150,0.0,1633,244950,0.58822954,0.5045346,0.50790447,0.49081746,0.68582904,0.6982173,0.69004464,0.68838006,0.32973656,0.34372842,0.34652442,0.35158145,22.495239549964776,0.0,0.0
505,75750,0.24100664,0.22766061,0.18148895,0.19790433,150,0.0,1669,250350,0.44482496,0.45779043,0.5083972,0.49044794,0.6858316,0.68545103,0.6898861,0.6883523,0.33546847,0.34051886,0.3472109,0.35148233,22.729965435687333,0.0,0.0
513,76950,0.35392398,0.23701584,0.18661015,0.19841498,150,0.0,1701,255150,0.32140946,0.44990015,0.5033689,0.48992208,0.67533344,0.686916,0.68997896,0.68833715,0.32140946,0.3451154,0.34657842,0.35135445,20.89627668690579,0.0,0.0
521,78150,0.26121727,0.22261739,0.18649954,0.1989171,150,0.0,1735,260250,0.4238915,0.47128743,0.50431925,0.48951328,0.6851088,0.69390476,0.6908188,0.6884304,0.31628525,0.35705242,0.3480163,0.3514301,22.92067845099795,0.0,0.0
529,79350,0.21897247,0.22156093,0.18567652,0.19935904,150,0.0,1769,265350,0.47874174,0.4660901,0.50448257,0.48901907,0.6977142,0.687651,0.6901591,0.6883781,0.3887017,0.3626806,0.34822884,0.35148996,20.83082168672066,0.0,0.0
